CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Surprise_Opaque_Fees,Security,Scheme_Personalization,Minimum_Required_Balance,Server_Maintenance_Count,Customer_Rating,Average_Complaints,Customer_Feedback,Complaint_Type,Attrition_Flag_Encoded,Gender_Encoded,Education_Level_Encoded,Marital_Status_Encoded,Income_Category_Encoded,Card_Category_Encoded,Inactivity_Flag,Engagement_Score,Trans_Freq_3M,High_Value_Customer,AI_Engagement_Trigger,Days_Since_Last_Transaction,Inactive_90Days_Flag,Cluster,Customer_Status,PCA1,PCA2,Segment,Recommended_Offers,Churn
712030833,Attrited Customer,48,M,2,Graduate,Married,$60K - $80K,Silver,35,2,4,4,34516.0,0,34516.0,0.763,691,15,0.5,0.0,0,0,0,1,7,3.4,6,Friendly and efficient service.,0,0,1,2,1,2,3,1,6.052631578947368,1.2857142857142858,1,0,65.625,0,2,At Risk,3.749966060298619,1.3098292558074642,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
711481533,Existing Customer,39,M,1,High School,Divorced,$60K - $80K,Blue,33,5,3,3,5926.0,1251,4675.0,0.944,1316,28,1.154,0.211,0,1,0,0,2,2.5,0,Experienced a problem with online banking.,3,1,1,3,0,2,0,1,6.842105263157895,2.5454545454545454,0,0,34.13793103448276,0,3,At Risk,1.7544097945116874,1.6543385238737316,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
710082708,Existing Customer,44,M,4,Post-Graduate,Single,$120K +,Blue,32,2,4,2,23957.0,2102,21855.0,0.997,1276,26,0.733,0.088,0,1,0,1,1,3.9,7,Customer support was slow to respond to my issue.,2,1,1,4,2,0,0,1,5.087719298245613,2.4375,1,0,35.55555555555556,0,4,At Risk,1.2607219801986234,0.318070142216304,High Value,VIP Treatment / Premium Offers; Concierge / Priority Service; Exclusive Rewards,0
708155733,Existing Customer,53,M,2,High School,Single,$120K +,Blue,44,4,2,2,14734.0,1634,13100.0,0.989,1289,23,0.917,0.111,0,1,0,1,2,1.4,2,Good experience overall.,0,1,1,3,2,0,0,0,4.649122807017544,1.568181818181818,1,0,55.0,0,2,At Risk,3.2686220573163984,-0.45397474685660644,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
788979258,Existing Customer,51,M,4,Uneducated,Single,$80K - $120K,Silver,38,4,1,4,34516.0,1515,33001.0,0.592,1293,32,0.6,0.044,0,0,0,1,2,0.9,0,"Routine service, nothing special.",0,1,1,5,2,3,3,0,5.964912280701754,2.526315789473684,1,0,34.54545454545455,0,2,At Risk,1.8773904183812182,1.0899564028237947,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
807986133,Existing Customer,57,M,2,College,Married,$60K - $80K,Blue,52,5,3,3,6584.0,1817,4767.0,0.62,1353,35,0.667,0.276,0,1,0,0,2,2.1,0,The ATM was out of order.,0,1,1,0,1,2,0,1,6.491228070175438,2.019230769230769,0,0,43.333333333333336,0,0,At Risk,3.5049255967088238,0.7720307557437169,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
788730933,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,20,6,3,3,2084.0,1468,616.0,1.004,1132,28,0.556,0.704,0,1,1,0,3,3.4,8,Resolved my issue quickly.,0,1,0,5,2,4,0,1,4.824561403508771,4.2,0,1,20.689655172413797,0,0,Others,1.0952844359655949,0.192526815766341,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
711314058,Existing Customer,49,M,2,Graduate,Married,$60K - $80K,Blue,32,2,2,2,1687.0,1107,580.0,1.715,1670,17,2.4,0.656,0,1,0,0,4,0.1,4,Need to improve mobile app features.,3,1,1,2,1,2,0,0,2.807017543859649,1.59375,0,0,53.333333333333336,0,1,Others,1.8415770165454939,-2.3355676634772866,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
717975333,Existing Customer,50,M,2,Doctorate,Married,$80K - $120K,Blue,38,6,2,2,25300.0,1330,23970.0,1.072,837,15,2.0,0.053,0,1,0,1,2,3.1,7,Experienced a problem with online banking.,3,1,1,1,1,3,0,0,4.385964912280701,1.1842105263157894,1,0,71.25,0,1,At Risk,3.6716498089716145,-0.7097008091618843,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
715971108,Existing Customer,51,M,4,Graduate,Single,$120K +,Blue,42,3,2,3,34516.0,1763,32753.0,1.266,1550,41,1.05,0.051,0,1,0,1,5,4.6,1,Experienced a problem with online banking.,3,1,1,2,2,0,0,0,8.333333333333334,2.9285714285714284,1,0,30.0,0,3,At Risk,1.1764070704952903,2.5756902655996874,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
720096558,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,42,5,3,3,2216.0,1034,1182.0,0.758,1540,36,0.286,0.467,0,1,0,0,3,3.2,1,"No issues, everything works fine.",0,1,0,2,1,4,0,1,7.105263157894736,2.571428571428572,0,0,34.054054054054056,0,0,At Risk,2.813651004775772,1.5621421713384183,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
719580033,Existing Customer,54,M,1,Graduate,Unknown,$60K - $80K,Blue,43,4,2,3,2910.0,2030,880.0,0.769,1256,21,0.4,0.698,0,1,0,0,1,4.8,8,Resolved my issue quickly.,0,1,1,2,3,2,0,0,6.052631578947368,1.4651162790697674,0,0,58.63636363636363,0,0,At Risk,4.10888521789095,0.4243438822802966,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
820582308,Existing Customer,42,M,5,Uneducated,Married,$80K - $120K,Blue,37,6,2,2,22913.0,1528,21385.0,0.414,1394,35,0.522,0.067,0,1,0,1,1,4.6,9,Very satisfied with the bank's services.,0,1,1,5,1,3,0,0,4.999999999999999,2.8378378378378377,1,0,30.83333333333333,0,2,At Risk,1.463411628914861,0.455584495204875,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
789973308,Existing Customer,44,M,1,College,Single,$60K - $80K,Blue,35,3,3,3,24312.0,1932,22380.0,1.312,1341,24,1.182,0.079,0,1,0,1,7,4.8,3,Need to improve mobile app features.,3,1,1,0,2,2,0,1,7.807017543859647,2.057142857142857,1,0,42.0,0,3,At Risk,1.9273553163330321,2.2485678220352163,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
712876233,Existing Customer,53,M,2,Graduate,Single,$80K - $120K,Blue,36,5,3,2,5272.0,1515,3757.0,0.857,1289,33,0.435,0.287,0,1,0,0,0,3.5,5,Complaint about unexpected fees.,4,1,1,2,2,3,0,1,5.43859649122807,2.75,0,0,31.764705882352946,0,3,At Risk,2.263977570574298,0.4261434665852234,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
804595158,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,36,6,4,2,7000.0,2517,4483.0,0.475,1112,23,1.875,0.36,0,1,0,0,6,4.2,5,Service was okay.,0,1,0,2,2,4,0,1,6.052631578947368,1.9166666666666667,0,0,45.0,0,0,At Risk,2.258636992838511,0.46539668118041044,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
714826758,Existing Customer,37,F,3,Uneducated,Single,Less than $40K,Blue,29,4,4,2,7038.0,1801,5237.0,0.751,2339,57,0.966,0.256,1,1,1,0,2,4.3,10,Long wait times for customer service.,2,1,0,5,2,4,0,1,4.385964912280701,5.896551724137931,0,1,15.0,0,1,Others,-0.425748105657189,-0.1778804366870145,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
779058108,Existing Customer,49,M,3,Graduate,Divorced,$60K - $80K,Blue,30,6,1,2,2536.0,1823,713.0,0.703,1468,23,0.353,0.719,0,1,1,0,6,4.6,2,Service was okay.,0,1,1,2,0,2,0,0,7.456140350877193,2.3,0,0,37.5,0,0,At Risk,2.39412609419593,1.9501276170768045,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
710790258,Existing Customer,47,M,2,Graduate,Married,$80K - $120K,Blue,38,6,3,2,28904.0,1899,27005.0,0.85,1334,35,0.4,0.066,0,1,0,1,6,5.0,8,Very satisfied with the bank's services.,0,1,1,2,1,3,0,1,5.701754385964912,2.763157894736842,1,0,31.666666666666668,0,2,At Risk,1.9047866482734153,0.8680380920014678,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
715623483,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,37,4,4,0,8567.0,1695,6872.0,1.242,1457,41,1.412,0.198,0,1,0,0,0,3.6,10,Service was okay.,0,1,1,2,1,2,0,1,2.719298245614035,3.324324324324324,0,1,26.428571428571427,0,0,Others,0.6445099674734911,-1.946729643656969,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
715156383,Existing Customer,44,M,1,Unknown,Unknown,$120K +,Blue,36,6,2,2,34516.0,1533,32983.0,0.924,1603,29,0.526,0.044,0,1,0,1,2,1.2,5,Service was okay.,0,1,1,6,3,0,0,0,3.421052631578948,2.4166666666666665,1,0,36.0,0,2,At Risk,1.853910244809032,-0.7373771512017617,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
711013983,Attrited Customer,55,F,4,Unknown,Married,$40K - $60K,Blue,45,2,4,3,2158.0,0,2158.0,0.585,615,12,0.714,0.0,0,1,0,0,7,1.2,10,Long wait times for customer service.,2,0,0,6,1,1,0,1,2.1929824561403506,0.8,0,1,103.84615384615384,1,1,At Risk,6.17917174530377,-2.330646206845376,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,1
755420433,Existing Customer,59,F,1,Graduate,Married,Unknown,Blue,52,2,3,3,10133.0,1417,8716.0,0.383,1068,20,0.818,0.14,0,1,0,1,6,1.8,1,Friendly and efficient service.,0,1,0,2,1,5,0,1,5.87719298245614,1.1538461538461535,0,0,74.28571428571429,0,2,At Risk,5.055917118678048,0.23922879936611194,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
794543958,Existing Customer,53,M,1,Graduate,Divorced,$80K - $120K,Blue,35,5,4,2,34516.0,1219,33297.0,1.129,1590,27,2.0,0.035,0,1,0,1,5,2.8,2,Complaint about unexpected fees.,4,1,1,2,0,3,0,1,5.87719298245614,2.3142857142857145,1,0,37.5,0,3,At Risk,1.7548294330012588,0.5965296289035851,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
716396358,Existing Customer,52,M,2,Graduate,Married,$60K - $80K,Blue,47,5,3,0,3085.0,1910,1175.0,0.921,1531,35,0.667,0.619,0,1,0,0,2,0.6,3,Difficulty accessing my account.,3,1,1,2,1,2,0,1,2.543859649122807,2.234042553191489,0,1,39.16666666666666,0,1,At Risk,2.522988537842375,-2.295500849325905,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
715398033,Existing Customer,53,M,2,High School,Single,$120K +,Blue,35,4,2,1,19040.0,2056,16984.0,0.607,1212,31,0.722,0.108,0,1,0,1,7,2.4,7,Complaint about unexpected fees.,4,1,1,3,2,0,0,0,3.245614035087719,2.657142857142857,1,0,32.8125,0,1,At Risk,1.7489318172672432,-1.2180140061254605,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
711743883,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,35,5,2,3,4026.0,0,4026.0,0.483,1237,32,0.6,0.0,0,1,0,0,7,2.4,4,Need to improve mobile app features.,3,1,0,5,2,4,0,0,5.350877192982456,2.742857142857143,0,0,31.818181818181817,0,3,At Risk,1.9328156315004725,0.8500915492332988,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
719720058,Existing Customer,44,M,3,High School,Single,$60K - $80K,Blue,31,4,3,1,12756.0,837,11919.0,1.932,1413,14,1.8,0.066,0,1,0,1,7,3.8,9,Service was okay.,0,1,1,3,2,2,0,1,3.7719298245614015,1.3548387096774193,1,1,62.0,0,2,At Risk,2.3146546318339034,-1.0660111948076711,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
778992108,Existing Customer,57,M,2,Unknown,Married,$120K +,Blue,45,5,3,3,5266.0,0,5266.0,1.702,1516,29,1.636,0.0,0,1,0,0,6,0.7,2,"No issues, everything works fine.",0,1,1,6,1,0,0,1,4.56140350877193,1.9333333333333331,0,1,45.0,0,2,At Risk,2.8110286796445214,-0.6598737860906191,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
717539808,Existing Customer,51,F,2,High School,Single,Less than $40K,Blue,36,3,2,2,9930.0,0,9930.0,0.731,1276,21,1.333,0.0,0,1,0,0,7,3.9,9,I had a complaint about a transaction error.,1,1,0,3,2,4,0,0,4.385964912280701,1.75,0,0,49.09090909090909,0,2,At Risk,2.569281405791996,-0.35711285673240617,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
714070758,Existing Customer,49,M,4,High School,Single,$80K - $120K,Blue,38,4,3,0,31302.0,1953,29349.0,0.875,1564,35,2.182,0.062,0,1,0,1,7,2.8,9,Happy with the interest rates.,0,1,1,3,2,3,0,1,2.3684210526315788,2.763157894736842,1,1,31.666666666666668,0,2,At Risk,0.5002536570471171,-2.2867367000570336,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
714107958,Existing Customer,45,M,1,Graduate,Single,$40K - $60K,Blue,36,4,4,3,6576.0,0,6576.0,0.579,1465,34,0.619,0.0,0,1,0,0,4,2.9,2,Friendly and efficient service.,0,1,1,2,2,1,0,1,6.491228070175438,2.833333333333333,0,0,30.857142857142858,0,2,At Risk,2.017192388911351,1.6230420400994008,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
789140283,Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,42,5,4,1,2664.0,2037,627.0,0.85,1286,29,0.933,0.765,0,1,0,0,5,4.8,8,Good experience overall.,0,1,1,2,2,3,0,1,4.999999999999999,2.071428571428572,0,1,42.0,0,0,At Risk,2.9424587065179337,-0.5180086026878915,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
715550508,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,28,5,1,2,2535.0,2440,95.0,1.705,1312,20,1.222,0.963,0,1,1,0,4,4.2,1,Customer support was slow to respond to my issue.,2,1,0,6,1,5,0,0,7.456140350877193,2.142857142857143,0,0,40.0,0,0,Others,1.6790757774170921,1.5132773010241491,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
719712633,Existing Customer,64,M,1,Graduate,Married,Less than $40K,Blue,52,6,4,3,1709.0,895,814.0,1.656,1673,32,0.882,0.524,0,1,0,0,5,3.6,10,Customer support was slow to respond to my issue.,2,1,1,2,1,4,0,1,4.298245614035087,1.8461538461538465,0,1,47.27272727272727,0,1,At Risk,3.977171382503095,-1.234218293662024,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
772629333,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,4,2,3454.0,1200,2254.0,0.597,1313,30,0.304,0.347,0,1,0,0,4,3.6,1,Complaint about unexpected fees.,4,1,1,2,1,1,0,1,6.9298245614035086,2.571428571428572,0,0,33.87096774193548,0,3,At Risk,2.2826522375133034,1.7765862770567662,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
720336708,Existing Customer,53,M,3,Doctorate,Married,$40K - $60K,Blue,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,0,1,0,0,7,1.4,9,The ATM was out of order.,0,1,1,1,1,1,0,1,2.1929824561403506,3.6,0,1,24.41860465116279,0,0,Others,1.301558962184049,-2.256286173417066,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
802013583,Existing Customer,56,M,3,College,Married,$120K +,Blue,50,3,2,0,9689.0,2250,7439.0,0.576,1158,19,0.727,0.232,0,1,0,0,6,0.4,1,Customer support was slow to respond to my issue.,2,1,1,0,1,0,0,0,3.070175438596491,1.14,0,0,75.0,0,1,At Risk,4.423121603425038,-1.9700626516401312,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
711887583,Attrited Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,0,1,0,0,7,5.0,4,Experienced a problem with online banking.,3,0,1,6,1,3,0,1,7.631578947368421,1.4594594594594594,0,0,58.42105263157895,0,3,At Risk,3.55983686150941,2.088885934694687,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,1
714778833,Existing Customer,49,F,3,College,Single,Unknown,Blue,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,0,1,0,1,0,2.2,8,I had a complaint about a transaction error.,1,1,0,0,2,5,0,1,2.1929824561403506,1.5348837209302326,1,1,56.08695652173913,0,1,At Risk,2.917991253036037,-2.2713368871608273,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
713843283,Existing Customer,41,F,3,Unknown,Married,Unknown,Silver,34,5,3,3,34516.0,2053,32463.0,1.034,1487,26,0.733,0.059,0,0,0,1,6,5.0,10,Need to improve mobile app features.,3,1,0,6,1,5,3,1,5.526315789473684,2.294117647058824,1,0,37.77777777777778,0,1,At Risk,1.7019169161622023,0.8063118538063073,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
779155158,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,34,6,2,2,2940.0,1264,1676.0,0.562,1259,33,0.5,0.43,0,1,0,0,6,3.7,7,Long wait times for customer service.,2,1,1,2,1,0,0,0,4.912280701754386,2.911764705882353,0,0,30.0,0,1,At Risk,2.145196778264953,0.040229809136804906,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
721091583,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,32,3,3,3,3031.0,1879,1152.0,0.788,1298,15,1.5,0.62,0,1,0,0,3,4.4,10,Resolved my issue quickly.,0,1,0,2,2,4,0,1,5.0,1.40625,0,0,60.0,0,0,At Risk,2.9212197145048213,-0.3216787403674583,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
713572683,Existing Customer,44,M,3,High School,Unknown,$60K - $80K,Blue,25,3,3,0,1862.0,0,1862.0,0.883,1226,34,0.789,0.0,0,1,1,0,6,1.5,2,The ATM was out of order.,0,1,1,3,3,2,0,1,3.684210526315789,4.08,0,1,21.428571428571427,0,2,At Risk,0.3403951822224105,-0.4396669298031695,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
716657058,Existing Customer,43,F,4,Post-Graduate,Married,Less than $40K,Blue,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,0,1,0,0,5,3.5,3,Need to improve mobile app features.,3,1,0,4,1,4,0,1,6.666666666666666,3.363636363636364,0,0,26.05263157894737,0,3,At Risk,0.9716125024411614,1.7027115297114455,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
779509983,Existing Customer,53,M,2,Post-Graduate,Single,$120K +,Blue,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,0,1,0,1,6,3.9,3,Need to improve mobile app features.,3,1,1,4,2,0,0,0,6.491228070175438,1.75,1,0,49.09090909090909,0,3,At Risk,2.850259846952459,1.3827187104526093,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
717929133,Existing Customer,44,M,1,Uneducated,Married,$60K - $80K,Blue,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.169,0,1,0,1,7,1.7,9,Customer support was slow to respond to my issue.,2,1,1,5,1,2,0,0,2.982456140350877,2.5,1,0,34.83870967741935,0,1,At Risk,1.8371308810284108,-1.4241919391621796,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
808284783,Existing Customer,62,F,1,Unknown,Married,Less than $40K,Blue,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,0,1,0,0,6,3.0,5,Very satisfied with the bank's services.,0,1,0,6,1,4,0,0,3.947368421052632,2.357142857142857,0,0,37.333333333333336,0,2,At Risk,2.80083295990776,-1.1656273289283605,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
708476808,Existing Customer,54,M,4,Unknown,Divorced,$120K +,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,0,1,0,1,0,3.1,5,Had a billing complaint.,1,1,1,6,0,0,0,1,5.087719298245614,2.583333333333333,1,0,33.75,0,2,At Risk,1.9830408709274747,0.2527713423360712,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
710916408,Existing Customer,57,M,4,Graduate,Married,$60K - $80K,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,0,1,0,0,7,0.7,9,The ATM was out of order.,0,1,1,2,1,2,0,1,0.5263157894736838,2.4615384615384617,0,1,35.45454545454545,0,0,At Risk,2.0769211179670615,-3.4993912510598846,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
708492558,Existing Customer,42,M,3,Unknown,Married,$60K - $80K,Blue,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0,1,0,1,6,0.3,2,"No issues, everything works fine.",0,1,1,6,1,2,0,1,4.2105263157894735,1.75,1,1,49.09090909090909,0,2,At Risk,2.3272408835584537,-0.5071223828669262,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
799825758,Existing Customer,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,0,1,0,0,2,3.5,0,Happy with the interest rates.,0,1,1,3,0,2,0,0,7.192982456140351,2.9166666666666665,0,0,30.0,0,0,At Risk,1.5901461827299292,1.8854175196393,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
718619883,Existing Customer,54,F,0,Uneducated,Married,Less than $40K,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0,1,0,0,5,3.6,7,"Great service, very helpful staff.",0,1,0,5,1,4,0,0,4.824561403508771,2.0,0,0,43.2,0,0,Others,1.538534813694266,-0.979327701746987,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
711844758,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,0,1,0,1,6,3.6,6,"No issues, everything works fine.",0,1,1,2,2,3,0,0,4.122807017543859,3.1714285714285717,1,0,27.63157894736842,0,2,At Risk,1.0597255429391057,-0.5105506184527254,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
714798783,Existing Customer,49,M,1,Graduate,Single,$80K - $120K,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0,1,0,1,5,3.3,2,Good experience overall.,0,1,1,2,2,3,0,0,6.315789473684211,1.5,1,0,56.8421052631579,0,2,At Risk,2.927174197426111,0.915836494956902,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
826762908,Existing Customer,52,M,3,High School,Unknown,$80K - $120K,Blue,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,0,1,0,1,2,3.2,8,Resolved my issue quickly.,0,1,1,3,3,3,0,0,3.070175438596491,2.25,1,0,38.91891891891892,0,2,At Risk,1.7484912575894733,-1.767559753931454,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
771894558,Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0,1,0,0,4,4.4,6,Very satisfied with the bank's services.,0,1,1,3,2,3,0,0,6.9298245614035086,1.9230769230769231,0,0,45.0,0,0,At Risk,2.4452079130625353,1.3874854710352211,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
721074183,Existing Customer,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0,1,0,1,1,3.4,4,Long wait times for customer service.,2,1,1,1,1,2,0,1,6.228070175438596,2.0,1,0,43.2,0,3,At Risk,2.7475982439699687,1.1286980235419766,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
715259583,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,0,1,0,0,2,5.0,4,The ATM was out of order.,0,1,0,3,1,4,0,0,7.631578947368421,2.590909090909091,0,0,33.84615384615385,0,0,At Risk,2.08363075623483,1.6856885153549788,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
